,clusters,x,y,Cluster_count,Fx,Fy,magnitude
855,854,-3340.1316049382713,26.92221037037037,81,-72847.3533,-793923.6307,797258.7210352013
856,855,160.620296,-2232.01224,125,-1202541.862,-5287801.7118,5422817.890467781
857,856,-3304.1376250000003,-54.70406775,80,32546.09061,-147002.6999,150562.41825862054
858,857,-3143.545,-189.29065625,32,-3951.7981999999997,17353.4483,17797.72111575794
859,858,-3352.364895833334,-275.65039583333333,96,-75006.7713,46736.11486,88375.78951872292
860,859,-2637.228211382114,-242.25802439024392,123,-24523.9219,-191564.84448,193128.2278332297
861,860,-3189.589433962264,-162.72564150943398,53,-44128.8681,-23017.962600000003,49771.31304317977
862,861,-3258.1584810126583,-206.4208101265823,79,310968.5644,-545706.948,628090.3765704993
863,862,-3359.0330952380955,-50.91399523809524,42,-101603.915,-117881.6099,155625.92809664784
864,863,-2674.6885714285713,-205.09610714285714,28,5456.657980000001,-77074.225,77267.14227704635
865,864,-2896.8786666666665,-158.37632592592593,135,-96498.7972,-91240.71439,132803.9375298951
866,865,-2759.1890277777775,-158.47929166666665,72,34995.1849,-2202.761699999999,35064.442463729196
867,866,-3418.436935483871,-231.07040322580644,62,-7116.9411,-5354.510479999999,8906.26931443795
868,867,-3368.3009701492538,-182.66164925373135,134,-59754.21497,71270.38044,93005.55539720897
869,868,-3072.0755414012738,-145.24236305732484,157,8923.912439999998,183246.27127,183463.43545130515
870,869,-2989.4381944444444,-183.80995833333336,72,-12301.884000000004,-54164.494399999996,55543.93579462196
871,870,-3356.72125,-133.258875,40,-354351.832,-101606.4337,368631.37171297387
872,871,-3395.8772164948455,-95.49291649484537,97,37758.8211,18609.908466,42095.81052758937
873,872,-196.70992105263159,-1763.5918421052634,38,-70276.1836,-134908.3941,152115.14316471526
874,873,-2582.869909090909,-164.40207272727272,110,65630.53056,147740.6183,161662.1688498994
875,874,-2647.285102040816,-148.30328571428572,49,-10858.209199999996,45783.943880000006,47053.90764047078
876,875,-351.627435483871,-1955.0970161290322,124,-85017.68925,-23388.09997,88176.02114870163
877,876,346.1515,-2253.87875,40,44029.041,-276641.78260000004,280123.6018822501
878,877,-2077.208873239437,675.7320751173709,213,-88621.192,947438.5603,951574.2436693197
879,878,-109.92047088607593,-2222.1425316455698,79,-83029.09111,-29208.421759999997,88016.82721083918
880,879,197.202734375,-2343.62640625,64,-79343.9298,-14493.9088,80656.88184160137
881,880,150.16262068965517,-2346.0106896551724,29,-62598.6609,-61676.418,87878.17068979026
882,881,303.75089285714284,-2208.933035714286,112,-52016.4083,-135416.81692,145063.50691051525
883,882,284.92582258064516,-2264.1014516129035,62,-2905.184999999999,-69503.0137,69563.70471205952
884,883,270.80056140350877,-2319.495263157895,114,14509.395879999993,-510409.78353,510615.970854755
885,884,905.0934166666667,1975.732777777778,36,58870.951799999995,-1897.7487999999987,58901.53152801567
886,885,872.4161875,2029.1187499999999,96,177965.7559,-4088.4287000000018,178012.71168737745
887,886,-2001.4894285714288,640.3838000000001,35,6449.378999999999,71344.8213,71635.73141815873
888,887,-243.2251195652174,-1742.4719565217392,92,32625.353852,70096.8342,77317.39699983763
889,888,-277.0577848101266,-1794.740506329114,79,7299.625529999999,-13331.392387999998,15199.031412595083
890,889,-2121.352056074766,805.5722710280373,107,200052.07828,132588.7285,240001.26030792829
891,890,91.7132652173913,-1834.7352173913046,23,-118974.839,-219087.67,249307.88086441398
892,891,-2059.759487179487,795.9237435897436,39,-31663.5005,127604.92510000001,131474.69023994738
893,892,315.49867088607596,-2083.743417721519,79,-46205.724899999994,-349910.1111,352947.6658989953
894,893,-1923.4645901639344,604.6178524590164,61,485662.20749999996,1354816.75911,1439234.5988611782
895,894,-61.05368070175439,-2334.0273684210524,57,-387108.48339999997,-136522.9295,410477.14698812406
896,895,-1877.9188571428572,663.7884285714287,105,221158.0018,98081.72354,241931.5734928903
897,896,-1805.7735999999998,705.80984,25,-8736.258499999998,139697.598,139970.50081909556
898,897,-1924.0947663551403,732.0228878504672,107,-116446.0601,519075.16206,531976.229525745
899,898,-1893.3859388646288,781.1470655021833,229,-519656.3056700001,10477459.0609,10490337.985444421
900,899,112.52610867052024,-2185.963410404624,173,678.575530000006,-398727.77714,398728.3545570285
901,900,85.79659777777778,-767.8335333333333,45,-110152.081,-67736.3485,129312.38864371818
902,901,42.04812926829268,-830.8728780487805,41,-8512.370900000004,-48378.9301,49122.106387652515
903,902,-2118.644210526316,-175.04781578947367,38,-16698.861,19659.27148,25794.164336563852
904,903,-97.19143333333332,-1788.946888888889,45,-110998.1663,9985.826819999997,111446.443008476
905,904,-274.5663728813559,-1864.8175423728815,118,2125006.76503,-1911932.97798,2858520.852418386
906,905,309.01542105263155,-1937.7751973684212,152,245719.147,-616062.7652,663258.0416913752
907,906,-1403.1119047619047,-1922.8009523809524,21,-51940.0519,-38084.7596,64406.660409964476
908,907,-1085.3478461538461,-1866.0349230769232,65,-4623.032900000001,209512.674,209563.6729011609
909,908,-31.780145283018868,-2243.112452830189,53,-160831.982,-63539.03,172928.1202332033
910,909,39.198811428571425,-2210.285428571429,35,-166495.0499,-360400.8906,397000.5082949853
911,910,42.09535449854228,-2288.4120699708456,343,-341529.264447,-355004.9333,492616.2209479569
912,911,-1140.825744680851,-1558.070425531915,47,-120347.198,48836.456099999996,129878.58757646862
913,912,-1292.5313846153845,-1884.3941538461538,65,-295951.76410000003,-126997.828,322049.5225747426
914,913,-1321.7574418604652,-1949.4781395348837,43,-141730.0816,-69311.217,157770.27867239047
915,914,-341.7851176470588,-2036.9336764705881,68,-330126.8954,-459591.44060000003,565869.2952787118
916,915,259.2817651006711,-1987.0978523489935,149,-1011915.47513,-1001238.1173,1423534.5785550917
917,916,-949.3808007246377,-1803.8635507246377,276,-224158.94174499996,-78947.49220000001,237655.0813445977
918,917,-1347.3693478260868,-1830.6204347826085,46,-191495.157,-116130.291,223956.78074619517
919,918,-1394.2050602409638,-1758.0432530120481,83,-268019.8936,-118305.66473,292969.100200964
920,919,283.4143150684931,-2040.0694520547945,73,8169.677000000001,-156171.2882,156384.82944432876
921,920,-1286.1871428571428,-1771.2588095238093,42,-81658.26789999999,83208.149,116583.31259847771
922,921,224.78995652173913,-2061.4665217391307,23,-69577.9019,-112520.456,132294.8882279809
923,922,-1045.7942808132148,-1676.2999872935197,787,51141.14929,1209094.458744,1210175.5357451863
924,923,-210.61735416666667,-902.2467291666667,48,34875.036,-59515.5344,68980.91744039708
925,924,-1192.7205660377358,-1529.9596226415094,53,127429.4939,-30409.888600000002,131007.77549548175
926,925,-1224.2371559633027,-1594.608623853211,109,36262.77575000001,-28902.367900000005,46371.7130945336
927,926,-1106.9865625,-1788.40671875,64,-111042.5166,52532.8126,122841.91830368002
928,927,-1336.08640625,-1720.961171875,128,79755.45699,-36940.182819999995,87894.88054749698
929,928,-1169.7041176470589,-1821.2518823529413,85,44339.009659999996,58509.573990000004,73411.97467798328
930,929,-1216.805375,-1800.819875,80,-47370.96714,45082.2137,65394.3003622749
931,930,-1305.2978856382979,-1607.0052925531916,752,1653100.9237,-1498310.79875,2231071.023878141
932,931,-1209.9274436090227,-1703.225112781955,133,344780.15612,-211208.47934,404329.54109147994
933,932,241.0069076923077,-2113.737846153846,65,30299.2137,-11308.56684,32340.77974961357
934,933,-243.58228888888888,-2039.4224444444444,45,-64553.713299999996,8320.094699999998,65087.67837798153
935,934,-47.62033272727273,-2195.1969090909092,55,-232666.51889,139054.09301,271053.0387123975
936,935,-161.98983673469388,-2111.705102040816,49,-464257.0874,-789834.8554,916173.4235426555
937,936,-154.26175,-1823.4740625,32,-59186.707,-167261.588,177424.6462749344
938,937,125.12522033898306,-1925.2774576271186,59,-115793.9155,-83537.469,142782.14031785313
939,938,1040.185380952381,1890.7317032967032,546,220934.46677,-265891.88975000003,345702.9586824076
940,939,-59.851325,-1828.2688888888888,36,-80544.1595,-31736.3279,86571.10452187703
941,940,181.98076470588236,-2069.8211764705884,34,-135028.33964,-215430.492,254249.77755997595
942,941,163.61979487179488,-2038.3066666666668,39,-129471.94499999999,-80100.8641,152246.94733113598
943,942,-212.7658625,-1949.713375,80,-60968.248100000004,-205411.6413,214268.68566811862
944,943,-252.71538095238097,-1979.7595238095237,21,-26363.304899999996,-44181.557,51449.33259231468
945,944,1.0350032857142857,-1835.943142857143,35,-126720.2974,-184270.9533,223637.69361007822
946,945,-111.78709756097561,-1849.3131707317073,41,-21818.347,-54594.0901,58792.473494991915
947,946,91.99928471910113,-1982.9995505617978,445,-1100348.412,-2284759.48658,2535920.4520860324
948,947,818.646925925926,1031.1555555555556,27,26261.23379,-7535.272899999999,27320.921248203034
949,948,-11.859538284518829,-1891.3110878661087,239,-429397.1142,-414274.67535,596661.8710120798
950,949,-169.73235000000003,-1890.444,60,-64917.2566,-46997.2053546,80143.54319352674
951,950,-90.97933111111111,-2147.1204444444443,45,-142861.1196,-221055.3235,263200.97936948325
952,951,-69.36477100431495,-2008.3340752221534,4839,-9867691.71158,-16034350.257344,18827419.575979397
953,952,731.4944605263157,2115.281315789474,76,192557.92416,86547.4128,211113.73432153085
954,953,-1276.1032142857143,-914.976857142857,28,9011.985999999999,83042.91341,83530.4816177002
955,954,1293.6473170731708,1628.4099999999999,41,2572.743239999999,-16820.939,17016.550667532087
956,955,1186.2777192982458,1642.9473684210527,57,-1827.5131999999958,-19720.839200000002,19805.33522181412
957,956,1159.5930731707317,1435.134731707317,205,13384.195629999995,-80836.8971,81937.41895750744
958,957,3647.9019999999996,826.3162,20,8752.9572,37274.2772,38288.196621510804
959,958,2083.400227272727,1576.5369318181818,88,-724811.26217,14149.724600000001,724949.3640763639
960,959,2017.882,1568.356,30,-155809.035,49026.829,163340.3971754277
961,960,1999.652844827586,1667.0090373563219,696,-19612759.564039,-2280048.4844,19744846.386032432
962,961,1914.5929787234043,1574.9419148936172,47,-182561.65377,16353.028910000005,183292.6048201854
963,962,1969.8691836734693,1571.258367346939,49,-1119717.7424,-66446.81199999999,1121687.5685636871
964,963,-658.8722988505747,-660.4614827586207,87,-565247.8376,-262443.4777,623202.7735005247
965,964,1306.14,1265.9126470588235,34,-47245.211200000005,6245.3187,47656.20617503218
966,965,1242.8489655172414,1285.8662068965518,29,35093.0519,-7033.295300000001,35790.91413240371
967,966,1267.2682857142856,1229.6611428571427,35,-44930.8651,-21916.07215,49990.96775536961
968,967,-1768.3799999999999,584.1118095238095,105,-20998.29584,138598.5625,140180.20529037103
969,968,-1741.7847058823531,653.0555764705882,85,71605.59057,64223.01812000001,96187.0919475182
970,969,603.9627142857142,1051.302,35,45009.6712,-18728.07042,48750.498696819384
971,970,1072.5160714285714,1734.4382142857141,28,-32700.7641,-37216.256,49541.79733701014
972,971,1882.2464795918368,463.1860765306123,196,-288417.7277,34708.66579099999,290498.66976050456
973,972,1166.46,1532.1048,25,-3871.3292000000006,-12673.804479999999,13251.887026836619
974,973,1058.8675862068965,1482.4699999999998,29,6168.515999999999,-30982.2075,31590.3113504016
975,974,835.7432500000001,1596.316,40,98835.278,-5099.845,98966.76511011821
976,975,1085.418888888889,1554.9625925925925,27,-12777.1494,-26923.77588,29801.765961539764
977,976,925.3070769230769,1607.788076923077,26,60200.74304,415.78759999999994,60202.178879974286
978,977,898.4512089552239,1415.985671641791,67,108742.64968999999,-40645.01902,116090.401983705
979,978,953.529613888889,1492.8756666666666,360,626005.4884,-68533.32312799999,629745.7327254305
980,979,1069.0257971014494,1610.4402898550725,69,-24981.439530000003,33270.551204,41605.3109399393
981,980,961.0727444444445,1682.1047777777776,180,52029.961279999996,-100766.05085,113405.96930807074
982,981,-2299.010796460177,-226.71875221238938,113,63047.448000000004,319514.9237,325675.8621180414
983,982,448.732873015873,1086.0653968253966,63,25570.43925,74112.16496,78399.3645286503
984,983,2034.6793333333333,1207.7536666666667,30,35099.092,68183.5375,76687.29389695774
985,984,-237.02353164556962,925.803088607595,79,-566395.1329,-972194.2972,1125151.188987956
986,985,-375.3651973684211,336.98277631578947,76,-55836.64709,56618.309199999996,79519.58309070798
987,986,242.3374,491.58813333333336,30,-35053.9505,52171.7236,62854.34105176226
988,987,2235.095263157895,1155.7105847953217,171,173266.57700000002,-35046.08937,176775.38031475697
989,988,850.6662580645161,1306.1487096774194,31,149124.29439,-4523.8368470000005,149192.89620197625
990,989,-945.3926666666666,-751.5992666666666,75,231262.3907,981446.9684,1008325.5650502124
991,990,-1039.5543647058823,-735.639794117647,170,396179.2034,941567.51505,1021522.0734786354
992,991,-1124.2206779661017,-682.3297966101695,59,109772.6076,371723.11569999997,387592.6987509171
993,992,2107.6575,1496.0961363636363,44,-34271.6971,119518.193,124334.82086728318
994,993,2231.818299319728,1258.8185714285714,147,92406.8831,-157758.45388000002,182829.87123242515
995,994,-825.9132999999999,-1057.057,20,7792.464290000001,146574.16389999999,146781.15690610625
996,995,2151.0861538461536,1552.0453846153846,26,51850.647,-10937.2854,52991.63902201613
997,996,-861.1564880952382,-1015.0510476190476,84,-109777.09161999999,27160.007680000002,113087.02782248515
998,997,-998.5600636182902,-870.1281928429423,503,3129392.6596,9820872.48011,10307406.787768703
999,998,-894.8712083333334,-956.9014583333333,24,107937.4485,396610.5754,411035.81511567725
1000,999,2237.6125,1508.0715,20,-43108.555,-26476.7681,50590.18445518066
1001,1000,2264.8039534883724,1316.0562015503876,129,2023.6442600000003,-127392.3041,127408.376019781
1002,1001,2185.3104945054947,1493.07989010989,182,-85730.98991,-17872.327174800004,87574.09839439752
1003,1002,-381.90778378378377,-1665.2175675675676,37,25489.967399999987,628479.16,628995.8608706092
1004,1003,2149.5314705882356,1389.3282352941178,68,-544566.4301,393440.7092,671824.5220648447
1005,1004,2195.1452000000004,1357.0329333333334,75,97594.48488,-111988.1786,148546.40899442183
1006,1005,-1224.6660975609755,-309.1364146341464,41,9407.7445,-1479.3088000000002,9523.340333256903
1007,1006,-2186.588780487805,439.91492682926827,41,29174.0226,-382802.16236,383912.2544308232
1008,1007,-1350.3947826086956,-474.6134782608696,23,-11649.565600000002,2674.974000000001,11952.734606330863
1009,1008,3564.021153846154,813.4676153846153,104,74490.70149,78485.93842,108207.70369128218
1010,1009,3345.162950819672,729.1022295081967,61,11457.013899999998,-5626.295100000001,12763.9478241286
1011,1010,1360.5345,1191.07375,40,-13266.2781,-34883.087,37320.55590791901
1012,1011,3500.2621739130436,766.7333043478262,23,-18055.7906,14871.965400000001,23392.027040208497
1013,1012,3454.6431632653066,757.1322551020407,98,-52273.167499999996,-187703.0486,194845.88395503
1014,1013,3396.9522222222226,778.9724444444445,27,-4284.585999999998,-6726.3195,7975.026721427097
1015,1014,1279.6648979591837,576.6412040816326,49,-5612.3184,54555.6942,54843.61300522507
1016,1015,-652.8750438596492,-1135.814210526316,114,100926.87060000001,-179408.20901999998,205848.33900926466
1017,1016,783.0992272727273,1448.27,22,40412.907,-7440.307949999999,41092.10671870551
1018,1017,1540.6513475177305,719.87,141,54630.02223,146372.7791,156235.17462565113
1019,1018,-2182.078,-659.7287,50,33269.6735,-1808.3172999999992,33318.78128404581
1020,1019,2786.024561403509,-193.9988947368421,57,-87961.6284,16715.2115,89535.72675903971
1021,1020,-1757.931046511628,494.21373255813955,172,-124134.46669999999,177569.7819,216657.31759372214
1022,1021,907.9171363636364,218.18795454545455,22,1363.6275099999996,954.0998,1664.2675308942487
1023,1022,689.2489999999999,2193.9077272727272,22,5834.932000000001,16404.657600000002,17411.468129306668
1024,1023,3245.5852,1118.896,25,-39.533799999999246,52643.009,52643.023844526855
1025,1024,3307.4283739837397,1095.4857723577236,123,-365964.798922,-551661.396562,662012.4851592727
